account_id,support_month,tickets,support_hours,cost
92,2024-09-01,2,2.0,120.21
92,2024-10-01,3,4.42,264.99
92,2024-11-01,2,2.86,171.54
92,2024-12-01,3,1.98,118.65
93,2023-01-01,1,0.94,56.24
93,2023-02-01,1,0.56,33.87
93,2023-03-01,2,2.61,156.76
93,2023-04-01,1,0.88,52.57
93,2023-05-01,0,0.0,0.0
93,2023-06-01,3,1.7,102.05
93,2023-07-01,0,0.0,0.0
93,2023-08-01,2,1.3,77.93
93,2023-09-01,0,0.0,0.0
93,2023-10-01,2,1.87,111.97
93,2023-11-01,0,0.0,0.0
93,2023-12-01,3,2.27,136.34
93,2024-01-01,1,0.57,34.21
93,2024-02-01,0,0.0,0.0
93,2024-03-01,2,1.21,72.89
93,2024-04-01,5,2.86,171.79
93,2024-05-01,0,0.0,0.0
93,2024-06-01,0,0.0,0.0
93,2024-07-01,1,1.41,84.4
93,2024-08-01,3,2.64,158.5
93,2024-09-01,0,0.0,0.0
93,2024-10-01,2,2.38,142.6
93,2024-11-01,2,2.18,130.61
93,2024-12-01,0,0.0,0.0
94,2023-01-01,1,0.87,52.42
94,2023-02-01,1,0.51,30.89
94,2023-03-01,0,0.0,0.0
94,2023-04-01,3,1.67,100.02
94,2023-05-01,0,0.0,0.0
94,2023-06-01,2,1.27,76.2
94,2023-07-01,0,0.0,0.0
94,2023-08-01,0,0.0,0.0
94,2023-09-01,2,2.27,136.23
94,2023-10-01,0,0.0,0.0
94,2023-11-01,0,0.0,0.0
94,2023-12-01,2,1.94,116.63
94,2024-01-01,0,0.0,0.0
94,2024-02-01,1,1.19,71.66
94,2024-03-01,2,1.91,114.66
94,2024-04-01,2,2.01,120.3
94,2024-05-01,3,1.82,109.23
94,2024-06-01,0,0.0,0.0
94,2024-07-01,0,0.0,0.0
94,2024-08-01,3,2.15,129.04
94,2024-09-01,4,5.42,324.99
94,2024-10-01,1,0.59,35.69
94,2024-11-01,2,2.0,119.88
94,2024-12-01,5,6.06,363.53
95,2023-01-01,0,0.0,0.0
95,2023-02-01,2,2.6,156.26
95,2023-03-01,0,0.0,0.0
95,2023-04-01,1,0.99,59.17
95,2023-05-01,2,1.35,80.75
95,2023-06-01,1,1.1,66.08
95,2023-07-01,1,0.6,35.91
95,2023-08-01,2,2.65,159.12
95,2023-09-01,2,2.82,169.15
95,2023-10-01,2,1.14,68.53
95,2023-11-01,0,0.0,0.0
95,2023-12-01,2,1.85,111.04
95,2024-01-01,1,1.09,65.64
95,2024-02-01,5,6.15,369.2
95,2024-03-01,2,2.15,128.82
95,2024-04-01,1,1.22,73.15
95,2024-05-01,2,1.31,78.63
95,2024-06-01,2,1.59,95.51
95,2024-07-01,1,1.47,88.49
95,2024-08-01,3,2.11,126.78
95,2024-09-01,3,1.83,109.53
95,2024-10-01,0,0.0,0.0
95,2024-11-01,1,1.43,85.76
95,2024-12-01,1,0.64,38.62
96,2023-01-01,2,2.74,164.48
96,2023-02-01,0,0.0,0.0
96,2023-03-01,1,1.39,83.29
96,2023-04-01,1,0.98,59.02
96,2023-05-01,2,1.89,113.61
96,2023-06-01,0,0.0,0.0
96,2023-07-01,0,0.0,0.0
96,2023-08-01,2,2.4,143.94
96,2023-09-01,1,0.61,36.32
96,2023-10-01,0,0.0,0.0
96,2023-11-01,3,3.95,237.15
96,2023-12-01,3,2.72,163.32
96,2024-01-01,2,2.13,127.79
96,2024-02-01,3,2.28,136.94
96,2024-03-01,3,2.2,131.79
96,2024-04-01,2,1.08,64.96
96,2024-05-01,0,0.0,0.0
96,2024-06-01,0,0.0,0.0
96,2024-07-01,2,2.93,175.99
96,2024-08-01,2,1.8,108.08
96,2024-09-01,1,1.08,65.05
96,2024-10-01,1,1.0,59.79
96,2024-11-01,0,0.0,0.0
96,2024-12-01,1,0.54,32.27
97,2023-01-01,8,4.52,271.41
97,2023-02-01,6,6.78,406.74
97,2023-03-01,9,8.04,482.42
97,2023-04-01,6,8.52,511.02
97,2023-05-01,6,4.59,275.5
97,2023-06-01,5,7.13,428.01
97,2023-07-01,4,4.4,264.14
97,2023-08-01,2,1.44,86.26
97,2023-09-01,5,3.66,219.75
97,2023-10-01,5,4.18,251.03
97,2023-11-01,9,7.16,429.48
97,2023-12-01,8,6.48,389.03
97,2024-01-01,5,4.02,241.1
97,2024-02-01,8,6.79,407.15
97,2024-03-01,1,0.67,40.44
97,2024-04-01,7,7.68,460.78
97,2024-05-01,6,6.73,403.55
97,2024-06-01,7,6.32,378.96
97,2024-07-01,4,2.5,150.08
97,2024-08-01,7,4.84,290.64
97,2024-09-01,6,3.18,191.1
97,2024-10-01,9,12.12,727.01
97,2024-11-01,4,5.48,328.95
97,2024-12-01,6,7.94,476.49
98,2023-01-01,3,2.65,159.01
98,2023-02-01,1,0.85,50.93
98,2023-03-01,1,1.47,88.05
98,2023-04-01,2,2.42,145.36
98,2023-05-01,2,1.17,69.93
98,2023-06-01,2,1.12,67.28
98,2023-07-01,1,1.2,71.74
98,2023-08-01,2,1.58,95.05
98,2023-09-01,0,0.0,0.0
98,2023-10-01,2,1.98,118.68
98,2023-11-01,1,1.27,76.33
98,2023-12-01,0,0.0,0.0
98,2024-01-01,3,3.3,198.09
98,2024-02-01,0,0.0,0.0
98,2024-03-01,2,1.21,72.72
98,2024-04-01,1,1.11,66.71
98,2024-05-01,0,0.0,0.0
98,2024-06-01,4,5.54,332.63
98,2024-07-01,2,1.54,92.14
98,2024-08-01,1,0.58,34.74
98,2024-09-01,2,1.47,88.0
98,2024-10-01,0,0.0,0.0
98,2024-11-01,2,2.86,171.44
98,2024-12-01,2,2.49,149.27
99,2023-01-01,1,1.1,66.28
99,2023-02-01,0,0.0,0.0
99,2023-03-01,4,3.36,201.87
99,2023-04-01,9,4.91,294.55
99,2023-05-01,3,3.73,223.55
99,2023-06-01,4,5.63,337.59
99,2023-07-01,3,4.48,269.06
99,2023-08-01,4,3.29,197.5
99,2023-09-01,5,5.22,312.96
99,2023-10-01,2,2.02,121.45
99,2023-11-01,1,1.11,66.63
99,2023-12-01,3,2.98,178.88
99,2024-01-01,0,0.0,0.0
99,2024-02-01,0,0.0,0.0
99,2024-03-01,4,4.5,270.27
99,2024-04-01,3,1.96,117.51
99,2024-05-01,2,1.47,88.16
99,2024-06-01,1,1.0,59.99
99,2024-07-01,1,1.13,67.86
99,2024-08-01,2,1.09,65.2
99,2024-09-01,5,6.27,376.01
99,2024-10-01,2,2.38,143.07
99,2024-11-01,2,2.45,147.12
99,2024-12-01,1,0.68,41.05
100,2023-01-01,4,2.47,148.29
100,2023-02-01,3,1.94,116.31
100,2023-03-01,0,0.0,0.0
100,2023-04-01,1,1.35,81.13
100,2023-05-01,3,4.43,266.0
100,2023-06-01,2,1.89,113.58
100,2023-07-01,0,0.0,0.0
100,2023-08-01,3,3.75,224.78
100,2023-09-01,2,2.28,136.55
100,2023-10-01,2,2.81,168.69
100,2023-11-01,3,2.22,133.27
100,2023-12-01,0,0.0,0.0
100,2024-01-01,1,1.42,85.0
100,2024-02-01,1,0.82,49.02
100,2024-03-01,4,3.44,206.16
100,2024-04-01,2,2.55,153.0
100,2024-05-01,3,4.13,248.07
100,2024-06-01,0,0.0,0.0
100,2024-07-01,1,0.67,40.31
100,2024-08-01,3,1.92,114.91
100,2024-09-01,3,4.3,257.95
100,2024-10-01,1,1.02,60.9
100,2024-11-01,1,1.43,85.73
100,2024-12-01,2,1.2,72.28
101,2023-01-01,1,0.54,32.52
101,2023-02-01,3,3.67,220.19
101,2023-03-01,1,1.23,73.78
101,2023-04-01,2,2.85,170.86
101,2023-05-01,3,3.07,184.12
101,2023-06-01,2,2.2,132.14
101,2023-07-01,0,0.0,0.0
101,2023-08-01,0,0.0,0.0
101,2023-09-01,2,1.49,89.45
101,2023-10-01,1,0.75,44.86
101,2023-11-01,2,1.19,71.69
101,2023-12-01,0,0.0,0.0
101,2024-01-01,0,0.0,0.0
101,2024-02-01,3,1.93,116.05
101,2024-03-01,0,0.0,0.0
101,2024-04-01,2,1.79,107.34
101,2024-05-01,2,2.99,179.47
101,2024-06-01,2,2.61,156.38
101,2024-07-01,1,1.25,75.25
101,2024-08-01,3,1.71,102.68
101,2024-09-01,3,4.34,260.41
101,2024-10-01,1,1.49,89.23
101,2024-11-01,3,1.76,105.78
101,2024-12-01,1,1.42,85.03
102,2023-01-01,6,4.1,245.83
102,2023-02-01,3,2.74,164.44
102,2023-03-01,6,5.54,332.34
102,2023-04-01,6,8.93,535.75
102,2023-05-01,6,5.98,358.5
102,2023-06-01,7,7.78,466.55
102,2023-07-01,13,13.84,830.28
102,2023-08-01,3,4.15,248.71
102,2023-09-01,4,5.82,349.11
102,2023-10-01,5,4.42,265.29
102,2023-11-01,7,7.71,462.76
102,2023-12-01,9,13.21,792.72
102,2024-01-01,5,3.18,190.91
102,2024-02-01,9,7.9,474.01
102,2024-03-01,11,13.14,788.57
102,2024-04-01,7,8.77,526.06
102,2024-05-01,6,4.4,263.82
102,2024-06-01,3,1.65,99.18
102,2024-07-01,6,8.3,497.77
102,2024-08-01,5,5.44,326.6
102,2024-09-01,6,5.4,323.71
102,2024-10-01,5,7.12,427.4
102,2024-11-01,4,3.95,236.81
102,2024-12-01,8,11.86,711.45
103,2023-01-01,1,1.48,89.01
103,2023-02-01,1,1.01,60.75
103,2023-03-01,1,1.13,68.08
103,2023-04-01,1,0.52,31.38
103,2023-05-01,1,0.71,42.83
103,2023-06-01,2,2.15,129.29
103,2023-07-01,0,0.0,0.0
103,2023-08-01,3,2.86,171.77
103,2023-09-01,1,0.65,39.13
103,2023-10-01,2,1.51,90.79
103,2023-11-01,2,2.18,130.91
103,2023-12-01,0,0.0,0.0
103,2024-01-01,0,0.0,0.0
103,2024-02-01,5,3.37,202.06
103,2024-03-01,1,0.92,55.05
103,2024-04-01,1,0.63,37.74
103,2024-05-01,1,0.75,45.1
103,2024-06-01,1,1.01,60.37
103,2024-07-01,2,2.49,149.24
103,2024-08-01,2,2.02,121.29
103,2024-09-01,2,1.04,62.16
103,2024-10-01,1,1.41,84.37
103,2024-11-01,0,0.0,0.0
103,2024-12-01,3,2.31,138.76
104,2023-01-01,1,0.63,37.91
104,2023-02-01,1,0.94,56.4
104,2023-03-01,3,4.39,263.5
104,2023-04-01,0,0.0,0.0
104,2023-05-01,1,1.23,73.51
104,2023-06-01,4,5.0,299.87
104,2023-07-01,1,0.71,42.79
104,2023-08-01,0,0.0,0.0
104,2023-09-01,0,0.0,0.0
104,2023-10-01,0,0.0,0.0
104,2023-11-01,2,1.51,90.7
104,2023-12-01,3,3.63,217.52
104,2024-01-01,2,2.08,124.7
104,2024-02-01,2,1.22,73.3
104,2024-03-01,0,0.0,0.0
104,2024-04-01,1,0.75,44.7
104,2024-05-01,0,0.0,0.0
104,2024-06-01,2,2.69,161.28
104,2024-07-01,1,1.21,72.82
104,2024-08-01,1,1.49,89.56
104,2024-09-01,2,2.08,124.83
104,2024-10-01,2,2.25,135.25
104,2024-11-01,2,1.49,89.38
104,2024-12-01,3,2.19,131.11
105,2023-01-01,1,1.48,89.08
105,2023-02-01,1,1.08,64.66
105,2023-03-01,0,0.0,0.0
105,2023-04-01,0,0.0,0.0
105,2023-05-01,3,2.59,155.56
105,2023-06-01,1,1.49,89.59
105,2023-07-01,2,1.41,84.49
105,2023-08-01,0,0.0,0.0
105,2023-09-01,0,0.0,0.0
105,2023-10-01,1,1.12,67.05
105,2023-11-01,0,0.0,0.0
105,2023-12-01,2,1.35,81.2
105,2024-01-01,0,0.0,0.0
105,2024-02-01,2,2.57,153.9
105,2024-03-01,0,0.0,0.0
105,2024-04-01,0,0.0,0.0
105,2024-05-01,1,0.53,31.86
105,2024-06-01,3,3.25,195.08
105,2024-07-01,1,1.03,61.66
105,2024-08-01,1,1.47,88.18
105,2024-09-01,2,2.46,147.35
105,2024-10-01,1,0.88,52.89
105,2024-11-01,1,1.07,64.3
105,2024-12-01,0,0.0,0.0
106,2023-01-01,7,6.0,359.83
106,2023-02-01,7,10.17,610.27
106,2023-03-01,5,3.75,225.16
106,2023-04-01,8,6.77,406.09
106,2023-05-01,6,3.57,213.96
106,2023-06-01,10,12.89,773.57
106,2023-07-01,4,4.8,288.12
106,2023-08-01,7,9.49,569.27
106,2023-09-01,6,4.14,248.37
106,2023-10-01,2,1.95,116.71
106,2023-11-01,8,5.87,351.96
106,2023-12-01,8,5.33,319.92
106,2024-01-01,5,6.5,389.83
106,2024-02-01,6,3.83,229.55
106,2024-03-01,8,4.98,298.62
106,2024-04-01,3,2.21,132.79
106,2024-05-01,5,3.39,203.29
106,2024-06-01,5,3.9,234.21
106,2024-07-01,9,5.18,310.62
106,2024-08-01,9,5.12,307.46
106,2024-09-01,6,7.36,441.65
106,2024-10-01,6,4.87,292.04
106,2024-11-01,5,2.84,170.5
106,2024-12-01,5,3.0,179.79
107,2023-01-01,1,1.32,78.96
107,2023-02-01,2,2.35,141.29
107,2023-03-01,3,3.56,213.65
107,2023-04-01,0,0.0,0.0
107,2023-05-01,1,0.58,34.59
107,2023-06-01,0,0.0,0.0
107,2023-07-01,3,1.82,109.08
107,2023-08-01,1,1.05,62.89
107,2023-09-01,2,1.01,60.55
107,2023-10-01,0,0.0,0.0
107,2023-11-01,2,2.19,131.11
107,2023-12-01,1,1.14,68.42
107,2024-01-01,1,1.19,71.25
107,2024-02-01,0,0.0,0.0
107,2024-03-01,2,1.8,107.9
107,2024-04-01,1,1.15,69.03
107,2024-05-01,0,0.0,0.0
107,2024-06-01,2,2.32,139.21
107,2024-07-01,1,0.92,54.94
107,2024-08-01,2,1.33,79.57
107,2024-09-01,6,8.45,507.2
107,2024-10-01,0,0.0,0.0
107,2024-11-01,0,0.0,0.0
107,2024-12-01,1,0.54,32.61
108,2023-01-01,8,7.1,425.88
108,2023-02-01,4,3.52,211.36
108,2023-03-01,4,5.67,339.91
108,2023-04-01,4,4.0,239.87
108,2023-05-01,3,2.2,131.92
108,2023-06-01,9,9.63,577.68
108,2023-07-01,6,8.34,500.13
108,2023-08-01,9,12.87,771.92
108,2023-09-01,6,8.81,528.89
108,2023-10-01,9,7.21,432.79
108,2023-11-01,11,6.66,399.47
108,2023-12-01,3,3.15,188.84
108,2024-01-01,6,6.9,414.12
108,2024-02-01,5,5.65,338.72
108,2024-03-01,13,11.65,699.0
108,2024-04-01,6,8.69,521.5
108,2024-05-01,6,4.59,275.22
108,2024-06-01,4,2.85,171.12
108,2024-07-01,4,4.61,276.44
108,2024-08-01,6,5.64,338.27
108,2024-09-01,10,8.66,519.76
108,2024-10-01,3,2.94,176.37
108,2024-11-01,6,8.57,514.5
108,2024-12-01,7,8.61,516.42
109,2023-01-01,0,0.0,0.0
109,2023-02-01,5,7.44,446.5
109,2023-03-01,0,0.0,0.0
109,2023-04-01,4,2.7,162.09
109,2023-05-01,0,0.0,0.0
109,2023-06-01,0,0.0,0.0
109,2023-07-01,3,3.17,190.01
109,2023-08-01,0,0.0,0.0
109,2023-09-01,2,1.44,86.36
109,2023-10-01,3,2.02,120.93
109,2023-11-01,0,0.0,0.0
109,2023-12-01,0,0.0,0.0
109,2024-01-01,1,0.94,56.7
109,2024-02-01,3,3.93,235.73
109,2024-03-01,2,2.8,167.9
109,2024-04-01,1,0.5,30.3
109,2024-05-01,3,4.08,245.01
109,2024-06-01,0,0.0,0.0
109,2024-07-01,2,2.71,162.85
109,2024-08-01,0,0.0,0.0
109,2024-09-01,1,1.21,72.64
109,2024-10-01,2,1.72,103.06
109,2024-11-01,4,4.12,247.12
109,2024-12-01,1,0.55,33.2
110,2023-01-01,9,7.68,460.76
110,2023-02-01,10,5.9,353.92
110,2023-03-01,5,4.92,295.01
110,2023-04-01,6,7.59,455.44
110,2023-05-01,6,6.45,386.71
110,2023-06-01,3,3.8,227.85
110,2023-07-01,3,2.01,120.71
110,2023-08-01,4,5.19,311.52
110,2023-09-01,4,3.33,199.53
110,2023-10-01,8,10.43,625.92
110,2023-11-01,5,3.72,223.08
110,2023-12-01,10,8.13,487.52
110,2024-01-01,8,11.62,697.06
110,2024-02-01,13,14.09,845.38
110,2024-03-01,7,8.12,487.38
110,2024-04-01,3,1.88,112.85
110,2024-05-01,5,5.4,324.09
110,2024-06-01,10,8.77,526.28
110,2024-07-01,1,1.13,67.83
110,2024-08-01,8,7.39,443.55
110,2024-09-01,8,10.27,615.95
110,2024-10-01,4,5.04,302.1
110,2024-11-01,10,8.12,487.49
110,2024-12-01,5,6.34,380.65
111,2023-01-01,0,0.0,0.0
111,2023-02-01,0,0.0,0.0
111,2023-03-01,5,4.32,259.11
111,2023-04-01,4,3.91,234.47
111,2023-05-01,1,1.26,75.87
111,2023-06-01,1,1.34,80.61
111,2023-07-01,0,0.0,0.0
111,2023-08-01,0,0.0,0.0
111,2023-09-01,1,1.17,70.45
111,2023-10-01,4,5.28,316.91
111,2023-11-01,1,0.78,46.91
111,2023-12-01,1,0.8,48.21
111,2024-01-01,2,2.17,130.05
111,2024-02-01,2,1.43,86.03
111,2024-03-01,2,1.55,93.16
111,2024-04-01,2,2.86,171.71
111,2024-05-01,0,0.0,0.0
111,2024-06-01,1,0.71,42.82
111,2024-07-01,1,1.09,65.53
111,2024-08-01,3,2.9,173.71
111,2024-09-01,3,1.95,116.78
111,2024-10-01,3,2.84,170.67
111,2024-11-01,1,1.31,78.41
111,2024-12-01,0,0.0,0.0
112,2023-01-01,1,1.06,63.57
112,2023-02-01,2,1.18,70.56
112,2023-03-01,4,4.11,246.32
112,2023-04-01,1,0.64,38.51
112,2023-05-01,4,4.27,256.35
112,2023-06-01,2,2.6,156.29
112,2023-07-01,7,6.07,363.95
112,2023-08-01,2,2.28,136.74
112,2023-09-01,0,0.0,0.0
112,2023-10-01,8,7.94,476.55
112,2023-11-01,6,5.88,352.96
112,2023-12-01,2,2.99,179.1
112,2024-01-01,4,4.24,254.25
112,2024-02-01,2,2.55,152.95
112,2024-03-01,3,2.25,134.71
112,2024-04-01,3,2.53,151.86
112,2024-05-01,5,3.15,188.89
112,2024-06-01,4,3.17,190.1
112,2024-07-01,3,3.15,188.91
112,2024-08-01,1,0.61,36.78
112,2024-09-01,3,1.76,105.55
112,2024-10-01,5,5.13,307.61
112,2024-11-01,1,1.48,88.88
112,2024-12-01,4,4.8,287.84
113,2023-01-01,2,1.59,95.42
113,2023-02-01,1,1.12,66.97
113,2023-03-01,2,2.16,129.52
113,2023-04-01,9,12.39,743.7
113,2023-05-01,3,2.77,166.48
113,2023-06-01,4,3.64,218.3
113,2023-07-01,5,4.14,248.61
113,2023-08-01,4,4.06,243.48
113,2023-09-01,3,4.47,268.13
113,2023-10-01,0,0.0,0.0
113,2023-11-01,2,2.77,166.18
113,2023-12-01,3,2.92,175.16
113,2024-01-01,4,4.34,260.37
113,2024-02-01,5,4.4,264.09
113,2024-03-01,2,2.47,148.5
113,2024-04-01,2,2.75,165.04
113,2024-05-01,2,1.85,111.04
113,2024-06-01,4,4.02,241.34
113,2024-07-01,3,2.32,139.1
113,2024-08-01,1,1.03,61.56
113,2024-09-01,3,2.45,146.87
113,2024-10-01,6,3.61,216.68
113,2024-11-01,1,1.16,69.46
113,2024-12-01,3,3.45,206.92
114,2023-01-01,5,7.16,429.33
114,2023-02-01,1,0.74,44.39
114,2023-03-01,2,1.42,85.23
114,2023-04-01,5,6.49,389.6
114,2023-05-01,1,1.48,88.72
114,2023-06-01,0,0.0,0.0
114,2023-07-01,4,4.8,287.98
114,2023-08-01,3,3.07,184.18
114,2023-09-01,0,0.0,0.0
114,2023-10-01,0,0.0,0.0
114,2023-11-01,0,0.0,0.0
114,2023-12-01,1,0.93,55.51
114,2024-01-01,0,0.0,0.0
114,2024-02-01,0,0.0,0.0
114,2024-03-01,1,0.97,58.33
114,2024-04-01,2,1.92,114.92
114,2024-05-01,3,2.44,146.53
114,2024-06-01,2,2.76,165.58
114,2024-07-01,2,2.82,169.41
114,2024-08-01,2,2.39,143.23
114,2024-09-01,1,0.91,54.78
114,2024-10-01,1,0.68,41.03
114,2024-11-01,1,0.94,56.44
114,2024-12-01,1,0.68,40.87
115,2023-01-01,5,4.96,297.43
115,2023-02-01,1,0.91,54.46
115,2023-03-01,7,8.43,505.71
115,2023-04-01,3,2.58,154.84
115,2023-05-01,9,6.76,405.58
115,2023-06-01,5,4.59,275.67
115,2023-07-01,2,1.21,72.38
115,2023-08-01,8,5.01,300.63
115,2023-09-01,2,2.05,122.74
115,2023-10-01,5,5.2,312.11
115,2023-11-01,5,4.09,245.51
115,2023-12-01,7,4.02,241.45
115,2024-01-01,10,12.34,740.34
115,2024-02-01,6,7.51,450.8
115,2024-03-01,9,4.69,281.56
115,2024-04-01,6,3.55,212.89
115,2024-05-01,2,1.44,86.42
115,2024-06-01,5,2.81,168.67
115,2024-07-01,6,4.5,270.06
115,2024-08-01,3,4.47,268.38
115,2024-09-01,3,2.95,177.04
115,2024-10-01,5,3.07,184.16
115,2024-11-01,6,7.74,464.31
115,2024-12-01,9,11.22,673.13
116,2023-01-01,2,1.67,99.95
116,2023-02-01,1,1.35,80.85
116,2023-03-01,1,0.73,43.57
116,2023-04-01,0,0.0,0.0
116,2023-05-01,0,0.0,0.0
116,2023-06-01,1,0.59,35.43
116,2023-07-01,3,4.16,249.76
116,2023-08-01,2,1.98,119.08
116,2023-09-01,3,2.54,152.2
116,2023-10-01,5,4.79,287.68
116,2023-11-01,1,1.12,67.21
116,2023-12-01,1,0.61,36.39
116,2024-01-01,1,0.61,36.33
116,2024-02-01,1,0.91,54.35
116,2024-03-01,0,0.0,0.0
116,2024-04-01,2,2.34,140.13
116,2024-05-01,2,1.54,92.4
116,2024-06-01,2,1.82,109.04
116,2024-07-01,2,2.66,159.82
116,2024-08-01,2,2.23,133.52
116,2024-09-01,0,0.0,0.0
116,2024-10-01,2,1.06,63.46
116,2024-11-01,1,0.96,57.83
116,2024-12-01,1,1.01,60.5
117,2023-01-01,1,0.71,42.88
117,2023-02-01,3,2.17,130.33
117,2023-03-01,4,5.28,317.01
117,2023-04-01,1,0.92,54.98
117,2023-05-01,1,1.02,61.0
117,2023-06-01,4,4.66,279.79
117,2023-07-01,1,1.22,73.2
117,2023-08-01,1,0.52,31.24
117,2023-09-01,2,2.9,174.07
117,2023-10-01,1,1.05,63.12
117,2023-11-01,0,0.0,0.0
117,2023-12-01,2,2.02,121.07
117,2024-01-01,0,0.0,0.0
117,2024-02-01,0,0.0,0.0
117,2024-03-01,1,1.16,69.61
117,2024-04-01,0,0.0,0.0
117,2024-05-01,3,4.38,262.53
117,2024-06-01,2,2.49,149.42
117,2024-07-01,4,3.78,226.82
117,2024-08-01,0,0.0,0.0
117,2024-09-01,4,2.68,160.71
117,2024-10-01,1,1.17,70.41
117,2024-11-01,1,0.59,35.51
117,2024-12-01,1,0.95,57.05
118,2023-01-01,2,2.57,154.26
118,2023-02-01,1,1.32,79.07
118,2023-03-01,1,0.57,34.12
118,2023-04-01,2,1.29,77.5
118,2023-05-01,0,0.0,0.0
118,2023-06-01,2,2.87,171.92
118,2023-07-01,2,1.9,114.04
118,2023-08-01,2,2.32,138.92
118,2023-09-01,0,0.0,0.0
118,2023-10-01,0,0.0,0.0
118,2023-11-01,5,2.54,152.52
118,2023-12-01,0,0.0,0.0
118,2024-01-01,0,0.0,0.0
118,2024-02-01,1,0.89,53.63
118,2024-03-01,2,2.56,153.36
118,2024-04-01,3,3.09,185.59
118,2024-05-01,1,0.61,36.3
118,2024-06-01,0,0.0,0.0
118,2024-07-01,0,0.0,0.0
118,2024-08-01,4,4.82,289.0
118,2024-09-01,0,0.0,0.0
118,2024-10-01,2,1.32,79.09
118,2024-11-01,2,2.84,170.48
118,2024-12-01,0,0.0,0.0
119,2023-01-01,7,7.3,438.17
119,2023-02-01,4,4.5,270.13
119,2023-03-01,6,7.85,470.77
119,2023-04-01,8,11.55,693.19
119,2023-05-01,3,3.22,193.2
119,2023-06-01,3,1.64,98.1
119,2023-07-01,4,2.93,176.1
119,2023-08-01,10,10.64,638.68
119,2023-09-01,8,9.36,561.45
119,2023-10-01,7,9.96,597.6
119,2023-11-01,5,3.16,189.89
119,2023-12-01,5,3.33,199.71
119,2024-01-01,6,7.29,437.27
119,2024-02-01,8,7.83,469.62
119,2024-03-01,7,4.32,259.4
119,2024-04-01,3,3.05,182.81
119,2024-05-01,8,11.33,679.69
119,2024-06-01,10,14.53,871.99
119,2024-07-01,7,4.03,241.51
119,2024-08-01,6,3.43,205.84
119,2024-09-01,3,3.71,222.85
119,2024-10-01,6,5.74,344.22
119,2024-11-01,5,6.16,369.77
119,2024-12-01,6,3.0,180.21
120,2023-01-01,2,1.58,94.6
120,2023-02-01,2,1.08,64.71
120,2023-03-01,6,8.03,481.84
120,2023-04-01,7,6.84,410.27
120,2023-05-01,4,3.72,223.46
120,2023-06-01,5,3.99,239.24
120,2023-07-01,10,10.02,601.38
120,2023-08-01,4,2.37,141.91
120,2023-09-01,5,5.29,317.34
120,2023-10-01,9,6.98,419.06
120,2023-11-01,10,11.94,716.69
120,2023-12-01,7,8.81,528.71
120,2024-01-01,13,15.83,949.86
120,2024-02-01,8,11.95,717.15
120,2024-03-01,4,5.57,334.23
120,2024-04-01,3,3.17,190.1
120,2024-05-01,4,4.47,267.92
120,2024-06-01,7,4.77,286.0
120,2024-07-01,6,3.3,197.92
120,2024-08-01,8,4.49,269.45
120,2024-09-01,3,2.83,169.88
120,2024-10-01,7,7.56,453.34
120,2024-11-01,2,2.3,137.9
120,2024-12-01,3,4.25,254.94
121,2023-01-01,0,0.0,0.0
121,2023-02-01,2,1.93,116.06
121,2023-03-01,1,0.9,53.79
121,2023-04-01,1,0.79,47.63
121,2023-05-01,0,0.0,0.0
121,2023-06-01,1,0.65,39.28
121,2023-07-01,1,1.25,75.18
121,2023-08-01,3,3.73,223.87
121,2023-09-01,0,0.0,0.0
121,2023-10-01,2,2.49,149.63
121,2023-11-01,1,0.6,35.85
121,2023-12-01,0,0.0,0.0
121,2024-01-01,3,2.28,136.91
121,2024-02-01,0,0.0,0.0
121,2024-03-01,2,1.98,118.58
121,2024-04-01,1,1.28,76.54
121,2024-05-01,1,1.31,78.35
121,2024-06-01,1,1.44,86.67
121,2024-07-01,1,1.32,78.98
121,2024-08-01,0,0.0,0.0
121,2024-09-01,0,0.0,0.0
121,2024-10-01,1,0.62,37.03
121,2024-11-01,2,2.52,151.1
121,2024-12-01,2,2.14,128.37
122,2023-01-01,5,4.72,283.01
122,2023-02-01,1,1.4,84.27
122,2023-03-01,3,3.55,212.95
122,2023-04-01,3,3.31,198.31
122,2023-05-01,2,1.46,87.34
122,2023-06-01,1,0.52,31.12
122,2023-07-01,5,4.88,292.53
122,2023-08-01,0,0.0,0.0
122,2023-09-01,2,1.84,110.36
122,2023-10-01,2,1.47,88.43
122,2023-11-01,1,1.16,69.37
122,2023-12-01,2,2.71,162.59
122,2024-01-01,0,0.0,0.0
122,2024-02-01,1,1.07,64.46
122,2024-03-01,2,1.6,96.26
122,2024-04-01,0,0.0,0.0
122,2024-05-01,1,1.3,78.16
122,2024-06-01,1,0.94,56.27
122,2024-07-01,3,2.41,144.78
122,2024-08-01,2,1.08,65.07
122,2024-09-01,2,2.1,125.79
122,2024-10-01,4,3.66,219.44
122,2024-11-01,3,1.67,100.17
122,2024-12-01,1,0.88,52.74
123,2023-01-01,6,7.82,469.17
123,2023-02-01,6,4.54,272.64
123,2023-03-01,4,4.87,292.03
123,2023-04-01,2,2.41,144.81
123,2023-05-01,2,2.59,155.32
123,2023-06-01,3,4.27,256.15
123,2023-07-01,2,1.87,112.11
123,2023-08-01,4,3.31,198.54
123,2023-09-01,4,5.14,308.22
123,2023-10-01,8,11.06,663.77
123,2023-11-01,2,2.11,126.57
