invoice_id,account_id,billing_month,amount_billed
2582,108,2024-02-01,1026.51
2583,108,2024-03-01,998.84
2584,108,2024-04-01,1006.9
2585,108,2024-05-01,1034.64
2586,108,2024-06-01,1041.4
2587,108,2024-07-01,1020.5
2588,108,2024-08-01,994.19
2589,108,2024-09-01,1036.19
2590,108,2024-10-01,1068.07
2591,108,2024-11-01,1088.75
2592,108,2024-12-01,1031.13
2593,109,2023-01-01,1028.39
2594,109,2023-02-01,1002.71
2595,109,2023-03-01,1047.47
2596,109,2023-04-01,1006.62
2597,109,2023-05-01,1077.7
2598,109,2023-06-01,959.75
2599,109,2023-07-01,1031.06
2600,109,2023-08-01,1064.1
2601,109,2023-09-01,1058.23
2602,109,2023-10-01,1183.69
2603,109,2023-11-01,1066.53
2604,109,2023-12-01,998.84
2605,109,2024-01-01,1044.27
2606,109,2024-02-01,960.23
2607,109,2024-03-01,1045.01
2608,109,2024-04-01,1007.39
2609,109,2024-05-01,1094.81
2610,109,2024-06-01,1021.56
2611,109,2024-07-01,1043.2
2612,109,2024-08-01,1017.26
2613,109,2024-09-01,1135.98
2614,109,2024-10-01,1032.98
2615,109,2024-11-01,1140.67
2616,109,2024-12-01,1089.75
2617,110,2023-01-01,477.8
2618,110,2023-02-01,472.14
2619,110,2023-03-01,473.39
2620,110,2023-04-01,357.32
2621,110,2023-05-01,439.76
2622,110,2023-06-01,495.96
2623,110,2023-07-01,451.26
2624,110,2023-08-01,383.44
2625,110,2023-09-01,451.08
2626,110,2023-10-01,538.91
2627,110,2023-11-01,516.04
2628,110,2023-12-01,450.6
2629,110,2024-01-01,501.27
2630,110,2024-02-01,435.37
2631,110,2024-03-01,368.51
2632,110,2024-04-01,407.48
2633,110,2024-05-01,531.84
2634,110,2024-06-01,440.0
2635,110,2024-07-01,441.53
2636,110,2024-08-01,438.71
2637,110,2024-09-01,548.91
2638,110,2024-10-01,535.0
2639,110,2024-11-01,564.64
2640,110,2024-12-01,445.75
2641,111,2023-01-01,3014.78
2642,111,2023-02-01,2924.17
2643,111,2023-03-01,3073.85
2644,111,2023-04-01,2941.61
2645,111,2023-05-01,3010.84
2646,111,2023-06-01,2945.13
2647,111,2023-07-01,2970.56
2648,111,2023-08-01,2958.14
2649,111,2023-09-01,2969.61
2650,111,2023-10-01,2973.04
2651,111,2023-11-01,2972.59
2652,111,2023-12-01,3041.67
2653,111,2024-01-01,2944.76
2654,111,2024-02-01,3011.03
2655,111,2024-03-01,3060.9
2656,111,2024-04-01,2974.34
2657,111,2024-05-01,2964.1
2658,111,2024-06-01,2988.47
2659,111,2024-07-01,3058.99
2660,111,2024-08-01,3009.71
2661,111,2024-09-01,2973.44
2662,111,2024-10-01,3024.19
2663,111,2024-11-01,2944.89
2664,111,2024-12-01,3034.07
2665,112,2023-01-01,471.78
2666,112,2023-02-01,435.96
2667,112,2023-03-01,409.42
2668,112,2023-04-01,407.02
2669,112,2023-05-01,478.09
2670,112,2023-06-01,512.8
2671,112,2023-07-01,419.48
2672,112,2023-08-01,474.27
2673,112,2023-09-01,347.0
2674,112,2023-10-01,422.12
2675,112,2023-11-01,449.8
2676,112,2023-12-01,405.87
2677,112,2024-01-01,404.52
2678,112,2024-02-01,417.96
2679,112,2024-03-01,465.96
2680,112,2024-04-01,441.98
2681,112,2024-05-01,339.44
2682,112,2024-06-01,345.31
2683,112,2024-07-01,421.01
2684,112,2024-08-01,474.23
2685,112,2024-09-01,313.97
2686,112,2024-10-01,426.36
2687,112,2024-11-01,425.04
2688,112,2024-12-01,520.77
2689,113,2023-01-01,2662.75
2690,113,2023-02-01,2701.15
2691,113,2023-03-01,2689.06
2692,113,2023-04-01,2575.47
2693,113,2023-05-01,2720.41
2694,113,2023-06-01,2692.77
2695,113,2023-07-01,2707.41
2696,113,2023-08-01,2878.31
2697,113,2023-09-01,2577.79
2698,113,2023-10-01,2768.23
2699,113,2023-11-01,2667.63
2700,113,2023-12-01,2696.37
2701,113,2024-01-01,2679.72
2702,113,2024-02-01,2660.79
2703,113,2024-03-01,2653.51
2704,113,2024-04-01,2698.48
2705,113,2024-05-01,2606.14
2706,113,2024-06-01,2719.53
2707,113,2024-07-01,2661.19
2708,113,2024-08-01,2625.5
2709,113,2024-09-01,2659.5
2710,113,2024-10-01,2744.86
2711,113,2024-11-01,2655.23
2712,113,2024-12-01,2699.92
2713,114,2023-01-01,747.89
2714,114,2023-02-01,822.34
2715,114,2023-03-01,818.72
2716,114,2023-04-01,876.87
2717,114,2023-05-01,775.66
2718,114,2023-06-01,817.87
2719,114,2023-07-01,789.34
2720,114,2023-08-01,849.23
2721,114,2023-09-01,748.5
2722,114,2023-10-01,821.69
2723,114,2023-11-01,774.71
2724,114,2023-12-01,781.23
2725,114,2024-01-01,789.03
2726,114,2024-02-01,797.05
2727,114,2024-03-01,778.63
2728,114,2024-04-01,795.18
2729,114,2024-05-01,863.35
2730,114,2024-06-01,833.71
2731,114,2024-07-01,827.9
2732,114,2024-08-01,761.66
2733,114,2024-09-01,739.98
2734,114,2024-10-01,832.21
2735,114,2024-11-01,828.24
2736,114,2024-12-01,858.07
2737,115,2023-01-01,429.4
2738,115,2023-02-01,448.12
2739,115,2023-03-01,377.63
2740,115,2023-04-01,439.98
2741,115,2023-05-01,509.43
2742,115,2023-06-01,436.28
2743,115,2023-07-01,491.62
2744,115,2023-08-01,450.07
2745,115,2023-09-01,475.8
2746,115,2023-10-01,402.22
2747,115,2023-11-01,463.86
2748,115,2023-12-01,310.04
2749,115,2024-01-01,450.26
2750,115,2024-02-01,378.08
2751,115,2024-03-01,519.9
2752,115,2024-04-01,498.47
2753,115,2024-05-01,482.93
2754,115,2024-06-01,535.65
2755,115,2024-07-01,412.15
2756,115,2024-08-01,546.97
2757,115,2024-09-01,506.21
2758,115,2024-10-01,447.77
2759,115,2024-11-01,516.38
2760,115,2024-12-01,404.29
2761,116,2023-01-01,1002.53
2762,116,2023-02-01,1013.33
2763,116,2023-03-01,1017.31
2764,116,2023-04-01,990.93
2765,116,2023-05-01,1104.91
2766,116,2023-06-01,1030.82
2767,116,2023-07-01,1061.39
2768,116,2023-08-01,1015.24
2769,116,2023-09-01,952.73
2770,116,2023-10-01,1057.26
2771,116,2023-11-01,948.15
2772,116,2023-12-01,1040.33
2773,116,2024-01-01,975.34
2774,116,2024-02-01,1143.12
2775,116,2024-03-01,1089.33
2776,116,2024-04-01,1049.05
2777,116,2024-05-01,1106.95
2778,116,2024-06-01,1001.44
2779,116,2024-07-01,1070.93
2780,116,2024-08-01,1053.75
2781,116,2024-09-01,1056.96
2782,116,2024-10-01,1107.38
2783,116,2024-11-01,1080.38
2784,116,2024-12-01,1058.2
2785,117,2023-01-01,369.01
2786,117,2023-02-01,403.75
2787,117,2023-03-01,445.61
2788,117,2023-04-01,456.42
2789,117,2023-05-01,395.24
2790,117,2023-06-01,572.33
2791,117,2023-07-01,527.57
2792,117,2023-08-01,481.86
2793,117,2023-09-01,455.35
2794,117,2023-10-01,441.14
2795,117,2023-11-01,404.15
2796,117,2023-12-01,455.62
2797,117,2024-01-01,464.64
2798,117,2024-02-01,389.66
2799,117,2024-03-01,468.46
2800,117,2024-04-01,443.99
2801,117,2024-05-01,356.36
2802,117,2024-06-01,408.73
2803,117,2024-07-01,431.07
2804,117,2024-08-01,546.13
2805,117,2024-09-01,479.58
2806,117,2024-10-01,384.98
2807,117,2024-11-01,476.05
2808,117,2024-12-01,374.38
2809,118,2023-01-01,1254.13
2810,118,2023-02-01,1176.44
2811,118,2023-03-01,1195.32
2812,118,2023-04-01,1266.29
2813,118,2023-05-01,1135.64
2814,118,2023-06-01,1130.14
2815,118,2023-07-01,1170.82
2816,118,2023-08-01,1251.92
2817,118,2023-09-01,1124.03
2818,118,2023-10-01,1058.39
2819,118,2023-11-01,1177.44
2820,118,2023-12-01,1227.59
2821,118,2024-01-01,1260.01
2822,118,2024-02-01,1176.84
2823,118,2024-03-01,1179.43
2824,118,2024-04-01,1257.7
2825,118,2024-05-01,1106.51
2826,118,2024-06-01,1180.57
2827,118,2024-07-01,1209.52
2828,118,2024-08-01,1222.46
2829,118,2024-09-01,1174.51
2830,118,2024-10-01,1201.72
2831,118,2024-11-01,1075.58
2832,118,2024-12-01,1167.09
2833,119,2023-01-01,2379.78
2834,119,2023-02-01,2307.99
2835,119,2023-03-01,2360.05
2836,119,2023-04-01,2379.44
2837,119,2023-05-01,2339.97
2838,119,2023-06-01,2365.62
2839,119,2023-07-01,2308.96
2840,119,2023-08-01,2346.77
2841,119,2023-09-01,2387.61
2842,119,2023-10-01,2364.95
2843,119,2023-11-01,2327.77
2844,119,2023-12-01,2368.31
2845,119,2024-01-01,2392.83
2846,119,2024-02-01,2254.6
2847,119,2024-03-01,2415.05
2848,119,2024-04-01,2340.29
2849,119,2024-05-01,2378.37
2850,119,2024-06-01,2416.96
2851,119,2024-07-01,2288.52
2852,119,2024-08-01,2321.63
2853,119,2024-09-01,2342.67
2854,119,2024-10-01,2317.91
2855,119,2024-11-01,2443.85
2856,119,2024-12-01,2314.26
2857,120,2023-01-01,961.98
2858,120,2023-02-01,999.98
2859,120,2023-03-01,929.65
2860,120,2023-04-01,969.98
2861,120,2023-05-01,1005.63
2862,120,2023-06-01,973.12
2863,120,2023-07-01,985.09
2864,120,2023-08-01,963.29
2865,120,2023-09-01,914.04
2866,120,2023-10-01,1005.84
2867,120,2023-11-01,1077.51
2868,120,2023-12-01,990.68
2869,120,2024-01-01,1001.02
2870,120,2024-02-01,1024.4
2871,120,2024-03-01,926.29
2872,120,2024-04-01,1074.89
2873,120,2024-05-01,999.88
2874,120,2024-06-01,1071.35
2875,120,2024-07-01,953.11
2876,120,2024-08-01,1080.66
2877,120,2024-09-01,1028.52
2878,120,2024-10-01,1017.41
2879,120,2024-11-01,1001.46
2880,120,2024-12-01,977.33
2881,121,2023-01-01,2522.73
2882,121,2023-02-01,2469.72
2883,121,2023-03-01,2364.35
2884,121,2023-04-01,2406.84
2885,121,2023-05-01,2453.41
2886,121,2023-06-01,2478.2
2887,121,2023-07-01,2459.87
2888,121,2023-08-01,2523.65
2889,121,2023-09-01,2365.14
2890,121,2023-10-01,2469.88
2891,121,2023-11-01,2371.8
2892,121,2023-12-01,2500.69
2893,121,2024-01-01,2457.98
2894,121,2024-02-01,2483.68
2895,121,2024-03-01,2419.51
2896,121,2024-04-01,2526.67
2897,121,2024-05-01,2514.79
2898,121,2024-06-01,2491.88
2899,121,2024-07-01,2456.22
2900,121,2024-08-01,2491.69
2901,121,2024-09-01,2427.36
2902,121,2024-10-01,2505.48
2903,121,2024-11-01,2545.17
2904,121,2024-12-01,2516.23
2905,122,2023-01-01,1152.6
2906,122,2023-02-01,1207.15
2907,122,2023-03-01,1124.42
2908,122,2023-04-01,1217.7
2909,122,2023-05-01,1211.61
2910,122,2023-06-01,1095.59
2911,122,2023-07-01,1130.99
2912,122,2023-08-01,1174.92
2913,122,2023-09-01,1174.04
2914,122,2023-10-01,1128.61
2915,122,2023-11-01,1208.53
2916,122,2023-12-01,1201.65
2917,122,2024-01-01,1179.37
2918,122,2024-02-01,1151.29
2919,122,2024-03-01,1241.52
2920,122,2024-04-01,1271.85
2921,122,2024-05-01,1164.9
2922,122,2024-06-01,1158.47
2923,122,2024-07-01,1213.64
2924,122,2024-08-01,1171.18
2925,122,2024-09-01,1182.11
2926,122,2024-10-01,1226.06
2927,122,2024-11-01,1093.61
2928,122,2024-12-01,1255.0
2929,123,2023-01-01,915.27
2930,123,2023-02-01,891.07
2931,123,2023-03-01,907.18
2932,123,2023-04-01,909.76
2933,123,2023-05-01,825.08
2934,123,2023-06-01,986.39
2935,123,2023-07-01,913.71
2936,123,2023-08-01,933.79
2937,123,2023-09-01,959.22
2938,123,2023-10-01,860.58
2939,123,2023-11-01,935.31
2940,123,2023-12-01,898.26
2941,123,2024-01-01,953.98
2942,123,2024-02-01,805.28
2943,123,2024-03-01,906.69
2944,123,2024-04-01,881.5
2945,123,2024-05-01,933.25
2946,123,2024-06-01,935.14
2947,123,2024-07-01,876.26
2948,123,2024-08-01,876.03
2949,123,2024-09-01,906.11
2950,123,2024-10-01,866.81
2951,123,2024-11-01,953.74
2952,123,2024-12-01,893.18
2953,124,2023-01-01,2854.65
2954,124,2023-02-01,2981.26
2955,124,2023-03-01,2948.07
2956,124,2023-04-01,2918.44
2957,124,2023-05-01,2938.13
2958,124,2023-06-01,3005.47
2959,124,2023-07-01,3066.43
2960,124,2023-08-01,3015.66
2961,124,2023-09-01,2969.67
2962,124,2023-10-01,3022.8
2963,124,2023-11-01,2977.05
2964,124,2023-12-01,2965.27
2965,124,2024-01-01,2942.28
2966,124,2024-02-01,2912.41
2967,124,2024-03-01,2980.5
2968,124,2024-04-01,3007.9
2969,124,2024-05-01,2995.17
2970,124,2024-06-01,2979.2
2971,124,2024-07-01,2952.71
2972,124,2024-08-01,3030.41
2973,124,2024-09-01,2934.14
2974,124,2024-10-01,3038.8
2975,124,2024-11-01,2949.89
2976,124,2024-12-01,2962.38
2977,125,2023-01-01,2450.56
2978,125,2023-02-01,2498.83
2979,125,2023-03-01,2572.67
2980,125,2023-04-01,2549.68
2981,125,2023-05-01,2572.82
2982,125,2023-06-01,2550.01
2983,125,2023-07-01,2468.72
2984,125,2023-08-01,2507.36
2985,125,2023-09-01,2484.89
2986,125,2023-10-01,2590.43
2987,125,2023-11-01,2464.06
2988,125,2023-12-01,2568.58
2989,125,2024-01-01,2568.55
2990,125,2024-02-01,2615.38
2991,125,2024-03-01,2503.42
2992,125,2024-04-01,2559.52
2993,125,2024-05-01,2637.98
2994,125,2024-06-01,2493.02
2995,125,2024-07-01,2447.15
2996,125,2024-08-01,2429.9
2997,125,2024-09-01,2559.54
2998,125,2024-10-01,2429.74
2999,125,2024-11-01,2505.28
3000,125,2024-12-01,2545.77
3001,126,2023-01-01,349.76
3002,126,2023-02-01,361.77
3003,126,2023-03-01,351.61
3004,126,2023-04-01,404.44
3005,126,2023-05-01,292.88
3006,126,2023-06-01,306.65
3007,126,2023-07-01,301.87
3008,126,2023-08-01,382.01
3009,126,2023-09-01,385.52
3010,126,2023-10-01,363.06
3011,126,2023-11-01,399.67
3012,126,2023-12-01,281.6
3013,126,2024-01-01,423.86
3014,126,2024-02-01,416.66
3015,126,2024-03-01,377.28
3016,126,2024-04-01,429.59
3017,126,2024-05-01,257.67
3018,126,2024-06-01,314.28
3019,126,2024-07-01,303.73
3020,126,2024-08-01,376.57
3021,126,2024-09-01,287.99
3022,126,2024-10-01,378.37
3023,126,2024-11-01,409.03
3024,126,2024-12-01,375.26
3025,127,2023-01-01,1213.11
3026,127,2023-02-01,1149.53
3027,127,2023-03-01,1156.58
3028,127,2023-04-01,1261.4
3029,127,2023-05-01,1237.89
3030,127,2023-06-01,1196.97
3031,127,2023-07-01,1178.02
3032,127,2023-08-01,1097.63
3033,127,2023-09-01,1145.38
3034,127,2023-10-01,1294.49
3035,127,2023-11-01,1134.9
3036,127,2023-12-01,1208.39
3037,127,2024-01-01,1249.29
3038,127,2024-02-01,1136.17
3039,127,2024-03-01,1208.16
3040,127,2024-04-01,1245.82
3041,127,2024-05-01,1199.54
3042,127,2024-06-01,1342.34
3043,127,2024-07-01,1115.49
3044,127,2024-08-01,1251.86
3045,127,2024-09-01,1190.28
3046,127,2024-10-01,1237.52
3047,127,2024-11-01,1220.99
3048,127,2024-12-01,1162.26
3049,128,2023-01-01,489.75
3050,128,2023-02-01,385.4
3051,128,2023-03-01,508.46
3052,128,2023-04-01,493.21
3053,128,2023-05-01,510.23
3054,128,2023-06-01,531.21
3055,128,2023-07-01,496.68
3056,128,2023-08-01,485.7
3057,128,2023-09-01,434.25
3058,128,2023-10-01,442.69
3059,128,2023-11-01,537.64
3060,128,2023-12-01,550.12
3061,128,2024-01-01,466.39
3062,128,2024-02-01,480.6
3063,128,2024-03-01,433.07
3064,128,2024-04-01,536.94
3065,128,2024-05-01,511.57
3066,128,2024-06-01,575.36
3067,128,2024-07-01,434.38
3068,128,2024-08-01,459.4
3069,128,2024-09-01,489.87
3070,128,2024-10-01,510.62
3071,128,2024-11-01,467.52
3072,128,2024-12-01,434.65
3073,129,2023-01-01,489.07
3074,129,2023-02-01,481.06
3075,129,2023-03-01,399.19
3076,129,2023-04-01,512.77
3077,129,2023-05-01,503.51
3078,129,2023-06-01,451.71
3079,129,2023-07-01,448.98
3080,129,2023-08-01,472.7
3081,129,2023-09-01,401.91
3082,129,2023-10-01,446.5
3083,129,2023-11-01,337.38
3084,129,2023-12-01,488.82
3085,129,2024-01-01,366.93
3086,129,2024-02-01,520.17
3087,129,2024-03-01,428.49
3088,129,2024-04-01,434.42
3089,129,2024-05-01,413.61
3090,129,2024-06-01,430.6
3091,129,2024-07-01,515.93
3092,129,2024-08-01,320.61
3093,129,2024-09-01,508.85
3094,129,2024-10-01,461.9
3095,129,2024-11-01,384.65
3096,129,2024-12-01,391.23
3097,130,2023-01-01,2934.72
3098,130,2023-02-01,2803.62
3099,130,2023-03-01,2793.23
3100,130,2023-04-01,2907.77
3101,130,2023-05-01,2867.83
3102,130,2023-06-01,2804.0
3103,130,2023-07-01,2861.73
3104,130,2023-08-01,2799.61
3105,130,2023-09-01,2905.94
3106,130,2023-10-01,2903.97
3107,130,2023-11-01,2877.5
3108,130,2023-12-01,2868.98
3109,130,2024-01-01,2938.96
3110,130,2024-02-01,2850.88
3111,130,2024-03-01,2791.81
3112,130,2024-04-01,2873.37
3113,130,2024-05-01,2955.2
3114,130,2024-06-01,2800.16
3115,130,2024-07-01,2832.83
3116,130,2024-08-01,2871.72
3117,130,2024-09-01,2848.2
3118,130,2024-10-01,2801.78
3119,130,2024-11-01,2906.99
3120,130,2024-12-01,2966.9
3121,131,2023-01-01,3009.81
3122,131,2023-02-01,2954.8
3123,131,2023-03-01,2922.55
3124,131,2023-04-01,3012.9
3125,131,2023-05-01,3055.19
3126,131,2023-06-01,3023.76
3127,131,2023-07-01,2999.88
3128,131,2023-08-01,2970.54
3129,131,2023-09-01,2945.39
3130,131,2023-10-01,3041.74
3131,131,2023-11-01,3045.69
3132,131,2023-12-01,2922.71
3133,131,2024-01-01,3079.49
3134,131,2024-02-01,3028.7
3135,131,2024-03-01,3069.98
3136,131,2024-04-01,2932.89
3137,131,2024-05-01,2931.71
3138,131,2024-06-01,2992.55
3139,131,2024-07-01,3025.14
3140,131,2024-08-01,3089.82
3141,131,2024-09-01,3035.3
3142,131,2024-10-01,2987.87
3143,131,2024-11-01,2948.68
3144,131,2024-12-01,3061.5
3145,132,2023-01-01,1023.48
3146,132,2023-02-01,1153.14
3147,132,2023-03-01,1057.5
3148,132,2023-04-01,1151.25
3149,132,2023-05-01,1105.67
3150,132,2023-06-01,1064.87
3151,132,2023-07-01,1045.75
3152,132,2023-08-01,1054.67
3153,132,2023-09-01,1093.14
3154,132,2023-10-01,1075.58
3155,132,2023-11-01,1042.03
3156,132,2023-12-01,1063.44
3157,132,2024-01-01,1075.65
3158,132,2024-02-01,965.28
3159,132,2024-03-01,1094.63
3160,132,2024-04-01,1022.73
3161,132,2024-05-01,1014.05
3162,132,2024-06-01,987.35
3163,132,2024-07-01,982.03
3164,132,2024-08-01,1003.95
3165,132,2024-09-01,1036.27
3166,132,2024-10-01,1169.38
3167,132,2024-11-01,1045.43
3168,132,2024-12-01,1080.61
3169,133,2023-01-01,520.02
3170,133,2023-02-01,506.55
3171,133,2023-03-01,496.13
3172,133,2023-04-01,440.24
3173,133,2023-05-01,572.55
3174,133,2023-06-01,590.36
3175,133,2023-07-01,415.87
3176,133,2023-08-01,448.8
3177,133,2023-09-01,486.01
3178,133,2023-10-01,451.77
3179,133,2023-11-01,525.3
3180,133,2023-12-01,463.59
3181,133,2024-01-01,608.25
3182,133,2024-02-01,559.53
3183,133,2024-03-01,510.63
3184,133,2024-04-01,551.35
3185,133,2024-05-01,555.3
3186,133,2024-06-01,471.8
3187,133,2024-07-01,459.19
3188,133,2024-08-01,503.91
3189,133,2024-09-01,543.08
3190,133,2024-10-01,506.95
3191,133,2024-11-01,421.15
3192,133,2024-12-01,459.86
3193,134,2023-01-01,1019.42
3194,134,2023-02-01,1019.34
3195,134,2023-03-01,1121.75
3196,134,2023-04-01,953.82
3197,134,2023-05-01,1048.4
3198,134,2023-06-01,1097.58
3199,134,2023-07-01,1136.69
3200,134,2023-08-01,1002.9
3201,134,2023-09-01,1047.69
3202,134,2023-10-01,1051.61
3203,134,2023-11-01,1032.89
3204,134,2023-12-01,1018.18
3205,134,2024-01-01,1044.92
3206,134,2024-02-01,896.51
3207,134,2024-03-01,1057.22
3208,134,2024-04-01,1029.43
3209,134,2024-05-01,1012.0
3210,134,2024-06-01,1125.46
3211,134,2024-07-01,989.37
3212,134,2024-08-01,1002.97
3213,134,2024-09-01,1122.7
3214,134,2024-10-01,981.52
3215,134,2024-11-01,995.61
3216,134,2024-12-01,1015.77
3217,135,2023-01-01,537.99
3218,135,2023-02-01,506.34
3219,135,2023-03-01,431.32
3220,135,2023-04-01,469.34
3221,135,2023-05-01,465.58
3222,135,2023-06-01,492.09
3223,135,2023-07-01,517.24
3224,135,2023-08-01,516.86
3225,135,2023-09-01,407.15
3226,135,2023-10-01,549.15
3227,135,2023-11-01,508.58
3228,135,2023-12-01,565.18
3229,135,2024-01-01,518.16
3230,135,2024-02-01,551.02
3231,135,2024-03-01,519.28
3232,135,2024-04-01,563.26
3233,135,2024-05-01,522.06
3234,135,2024-06-01,491.05
3235,135,2024-07-01,609.57
3236,135,2024-08-01,540.4
3237,135,2024-09-01,524.64
3238,135,2024-10-01,432.13
3239,135,2024-11-01,431.53
3240,135,2024-12-01,510.59
3241,136,2023-01-01,2242.28
3242,136,2023-02-01,2204.29
3243,136,2023-03-01,2242.05
3244,136,2023-04-01,2314.43
3245,136,2023-05-01,2269.77
3246,136,2023-06-01,2177.95
3247,136,2023-07-01,2229.42
3248,136,2023-08-01,2194.75
3249,136,2023-09-01,2215.62
3250,136,2023-10-01,2214.32
3251,136,2023-11-01,2211.12
3252,136,2023-12-01,2172.24
3253,136,2024-01-01,2228.62
3254,136,2024-02-01,2206.97
3255,136,2024-03-01,2088.53
3256,136,2024-04-01,2337.65
3257,136,2024-05-01,2289.44
3258,136,2024-06-01,2216.18
3259,136,2024-07-01,2235.94
3260,136,2024-08-01,2176.42
3261,136,2024-09-01,2319.79
3262,136,2024-10-01,2329.86
3263,136,2024-11-01,2242.83
3264,136,2024-12-01,2286.18
3265,137,2023-01-01,1182.72
3266,137,2023-02-01,1107.12
3267,137,2023-03-01,1153.37
3268,137,2023-04-01,1180.56
3269,137,2023-05-01,1151.23
3270,137,2023-06-01,1163.03
3271,137,2023-07-01,1169.39
3272,137,2023-08-01,1169.92
3273,137,2023-09-01,1176.57
3274,137,2023-10-01,1120.93
3275,137,2023-11-01,1138.11
3276,137,2023-12-01,1109.73
3277,137,2024-01-01,1222.85
3278,137,2024-02-01,1068.68
3279,137,2024-03-01,1231.64
3280,137,2024-04-01,1243.28
3281,137,2024-05-01,1158.85
3282,137,2024-06-01,1043.8
3283,137,2024-07-01,1155.89
3284,137,2024-08-01,1170.75
3285,137,2024-09-01,1123.43
3286,137,2024-10-01,1148.2
3287,137,2024-11-01,1250.47
3288,137,2024-12-01,1207.21
3289,138,2023-01-01,419.87
3290,138,2023-02-01,386.22
3291,138,2023-03-01,449.75
3292,138,2023-04-01,455.43
3293,138,2023-05-01,490.91
3294,138,2023-06-01,439.33
3295,138,2023-07-01,491.67
3296,138,2023-08-01,562.86
3297,138,2023-09-01,506.88
3298,138,2023-10-01,463.7
3299,138,2023-11-01,456.94
3300,138,2023-12-01,448.27
3301,138,2024-01-01,525.13
3302,138,2024-02-01,434.73
3303,138,2024-03-01,468.36
3304,138,2024-04-01,468.66
3305,138,2024-05-01,441.01
3306,138,2024-06-01,397.48
3307,138,2024-07-01,482.25
3308,138,2024-08-01,463.05
3309,138,2024-09-01,491.11
3310,138,2024-10-01,439.42
3311,138,2024-11-01,527.14
3312,138,2024-12-01,422.26
3313,139,2023-01-01,2541.4
3314,139,2023-02-01,2368.42
3315,139,2023-03-01,2477.54
3316,139,2023-04-01,2479.57
3317,139,2023-05-01,2416.02
3318,139,2023-06-01,2477.02
3319,139,2023-07-01,2519.78
3320,139,2023-08-01,2344.96
3321,139,2023-09-01,2480.94
3322,139,2023-10-01,2331.14
3323,139,2023-11-01,2407.52
3324,139,2023-12-01,2537.26
3325,139,2024-01-01,2426.71
3326,139,2024-02-01,2397.11
3327,139,2024-03-01,2445.9
3328,139,2024-04-01,2559.2
3329,139,2024-05-01,2364.22
3330,139,2024-06-01,2403.23
3331,139,2024-07-01,2530.67
3332,139,2024-08-01,2548.69
3333,139,2024-09-01,2450.63
3334,139,2024-10-01,2393.85
3335,139,2024-11-01,2560.59
3336,139,2024-12-01,2535.52
3337,140,2023-01-01,533.95
3338,140,2023-02-01,459.38
3339,140,2023-03-01,497.55
3340,140,2023-04-01,491.98
3341,140,2023-05-01,516.54
3342,140,2023-06-01,572.55
3343,140,2023-07-01,543.97
3344,140,2023-08-01,446.13
3345,140,2023-09-01,568.82
3346,140,2023-10-01,515.66
3347,140,2023-11-01,534.35
3348,140,2023-12-01,573.33
3349,140,2024-01-01,444.42
3350,140,2024-02-01,498.21
3351,140,2024-03-01,473.43
3352,140,2024-04-01,421.61
3353,140,2024-05-01,517.34
3354,140,2024-06-01,625.58
3355,140,2024-07-01,408.0
3356,140,2024-08-01,498.39
3357,140,2024-09-01,532.03
3358,140,2024-10-01,506.15
3359,140,2024-11-01,494.34
3360,140,2024-12-01,435.04
3361,141,2023-01-01,1064.4
3362,141,2023-02-01,1014.92
3363,141,2023-03-01,943.26
3364,141,2023-04-01,1112.49
3365,141,2023-05-01,1100.68
3366,141,2023-06-01,1055.34
3367,141,2023-07-01,1064.21
3368,141,2023-08-01,1106.48
3369,141,2023-09-01,1063.98
3370,141,2023-10-01,1097.96
3371,141,2023-11-01,1037.89
3372,141,2023-12-01,1118.36
3373,141,2024-01-01,1068.8
3374,141,2024-02-01,1062.46
3375,141,2024-03-01,989.26
3376,141,2024-04-01,1067.11
3377,141,2024-05-01,1011.16
3378,141,2024-06-01,1020.85
3379,141,2024-07-01,1011.99
3380,141,2024-08-01,999.45
3381,141,2024-09-01,1159.0
3382,141,2024-10-01,1119.33
3383,141,2024-11-01,1148.78
3384,141,2024-12-01,991.62
3385,142,2023-01-01,2311.46
3386,142,2023-02-01,2243.22
3387,142,2023-03-01,2273.12
3388,142,2023-04-01,2261.99
3389,142,2023-05-01,2369.88
3390,142,2023-06-01,2288.09
3391,142,2023-07-01,2361.32
3392,142,2023-08-01,2338.11
3393,142,2023-09-01,2423.08
3394,142,2023-10-01,2233.93
3395,142,2023-11-01,2370.86
3396,142,2023-12-01,2365.22
3397,142,2024-01-01,2259.23
3398,142,2024-02-01,2358.26
3399,142,2024-03-01,2324.71
3400,142,2024-04-01,2296.53
3401,142,2024-05-01,2266.7
3402,142,2024-06-01,2271.94
3403,142,2024-07-01,2410.39
3404,142,2024-08-01,2307.93
3405,142,2024-09-01,2347.01
3406,142,2024-10-01,2268.36
3407,142,2024-11-01,2268.91
3408,142,2024-12-01,2362.0
3409,143,2023-01-01,432.52
3410,143,2023-02-01,479.24
3411,143,2023-03-01,501.7
3412,143,2023-04-01,505.57
3413,143,2023-05-01,491.05
3414,143,2023-06-01,519.79
3415,143,2023-07-01,534.64
3416,143,2023-08-01,536.73
3417,143,2023-09-01,450.71
3418,143,2023-10-01,485.79
3419,143,2023-11-01,559.74
3420,143,2023-12-01,544.73
3421,143,2024-01-01,431.36
3422,143,2024-02-01,517.57
3423,143,2024-03-01,401.09
3424,143,2024-04-01,502.35
