account_id,usage_month,active_users,api_calls,feature_events
103,2024-05-01,49,7673,4165
103,2024-06-01,42,15353,4801
103,2024-07-01,36,8496,5908
103,2024-08-01,46,9399,5820
103,2024-09-01,31,10311,6032
103,2024-10-01,38,7490,2760
103,2024-11-01,50,7839,5289
103,2024-12-01,46,14536,4815
104,2023-01-01,54,10519,6540
104,2023-02-01,56,7135,3151
104,2023-03-01,50,12593,4615
104,2023-04-01,53,7852,5102
104,2023-05-01,55,9180,6619
104,2023-06-01,64,5169,5393
104,2023-07-01,53,9255,5371
104,2023-08-01,55,10691,5807
104,2023-09-01,58,8059,4244
104,2023-10-01,49,7438,7354
104,2023-11-01,53,6419,5383
104,2023-12-01,56,9413,6690
104,2024-01-01,59,8410,4490
104,2024-02-01,54,12624,4630
104,2024-03-01,48,9855,3155
104,2024-04-01,67,7102,4805
104,2024-05-01,58,9134,4651
104,2024-06-01,59,14578,5921
104,2024-07-01,64,6860,5380
104,2024-08-01,57,11053,6651
104,2024-09-01,55,8783,5640
104,2024-10-01,48,9289,4838
104,2024-11-01,52,13171,3725
104,2024-12-01,56,10879,6624
105,2023-01-01,18,12808,5840
105,2023-02-01,19,6731,3278
105,2023-03-01,19,8371,6103
105,2023-04-01,22,9446,3610
105,2023-05-01,21,6946,4089
105,2023-06-01,14,9584,6404
105,2023-07-01,18,8670,3169
105,2023-08-01,21,7658,5141
105,2023-09-01,17,12514,4811
105,2023-10-01,18,11457,7528
105,2023-11-01,23,9734,5003
105,2023-12-01,16,7150,4336
105,2024-01-01,15,11960,3714
105,2024-02-01,25,12256,5024
105,2024-03-01,19,8328,5324
105,2024-04-01,24,7890,3159
105,2024-05-01,22,10973,3655
105,2024-06-01,15,7422,4130
105,2024-07-01,17,9200,4219
105,2024-08-01,15,9313,5201
105,2024-09-01,17,13476,5609
105,2024-10-01,11,11571,5726
105,2024-11-01,16,5514,5009
105,2024-12-01,18,6635,3258
106,2023-01-01,21,9300,4499
106,2023-02-01,21,6691,4478
106,2023-03-01,24,8950,2993
106,2023-04-01,19,6789,5320
106,2023-05-01,23,5023,5910
106,2023-06-01,16,14677,4941
106,2023-07-01,15,6574,5417
106,2023-08-01,20,9710,6935
106,2023-09-01,18,10179,6703
106,2023-10-01,23,5180,5606
106,2023-11-01,16,14220,4012
106,2023-12-01,36,14402,4044
106,2024-01-01,22,12260,5940
106,2024-02-01,24,13756,4852
106,2024-03-01,20,8959,6030
106,2024-04-01,23,10873,5954
106,2024-05-01,11,10930,5262
106,2024-06-01,30,5414,6868
106,2024-07-01,22,11466,7011
106,2024-08-01,24,11201,5290
106,2024-09-01,19,9914,4141
106,2024-10-01,21,2992,5514
106,2024-11-01,21,8991,5263
106,2024-12-01,14,15787,4876
107,2023-01-01,9,7103,5028
107,2023-02-01,16,13107,6025
107,2023-03-01,12,8924,3259
107,2023-04-01,8,9292,6258
107,2023-05-01,11,14836,6436
107,2023-06-01,7,4614,6662
107,2023-07-01,16,5901,6811
107,2023-08-01,11,10482,6937
107,2023-09-01,16,11953,5567
107,2023-10-01,13,8799,4933
107,2023-11-01,5,9000,4560
107,2023-12-01,6,10410,4611
107,2024-01-01,12,5133,4863
107,2024-02-01,10,9068,4793
107,2024-03-01,2,11069,5777
107,2024-04-01,12,13116,5241
107,2024-05-01,12,10468,5825
107,2024-06-01,2,7319,6904
107,2024-07-01,1,9579,6406
107,2024-08-01,9,8784,5155
107,2024-09-01,8,10092,4179
107,2024-10-01,15,14269,4839
107,2024-11-01,3,8428,4779
107,2024-12-01,12,6975,4077
108,2023-01-01,11,12816,4254
108,2023-02-01,2,19852,5939
108,2023-03-01,7,12607,4850
108,2023-04-01,13,10478,5109
108,2023-05-01,8,5657,7325
108,2023-06-01,4,5919,4744
108,2023-07-01,4,9844,5825
108,2023-08-01,13,12444,4633
108,2023-09-01,9,11223,2890
108,2023-10-01,11,5628,7448
108,2023-11-01,6,9445,4076
108,2023-12-01,5,16822,6128
108,2024-01-01,1,14512,6431
108,2024-02-01,7,10920,4982
108,2024-03-01,18,7611,5175
108,2024-04-01,6,5700,7629
108,2024-05-01,3,10660,2911
108,2024-06-01,7,11265,4010
108,2024-07-01,11,9192,6392
108,2024-08-01,15,8239,5092
108,2024-09-01,9,11858,5017
108,2024-10-01,9,9269,5138
108,2024-11-01,15,11938,5841
108,2024-12-01,12,9538,5382
109,2023-01-01,37,13806,1660
109,2023-02-01,42,13422,3363
109,2023-03-01,44,7957,4557
109,2023-04-01,47,10594,2558
109,2023-05-01,38,12926,5538
109,2023-06-01,51,15047,4589
109,2023-07-01,55,10073,3844
109,2023-08-01,39,3229,6928
109,2023-09-01,50,6953,4726
109,2023-10-01,43,7118,2893
109,2023-11-01,41,9036,4533
109,2023-12-01,44,14288,4636
109,2024-01-01,43,12180,5664
109,2024-02-01,39,10289,5657
109,2024-03-01,37,13790,6717
109,2024-04-01,39,10581,5770
109,2024-05-01,40,11444,5195
109,2024-06-01,35,11377,3679
109,2024-07-01,47,7986,4806
109,2024-08-01,49,11489,3704
109,2024-09-01,37,8202,5473
109,2024-10-01,44,7470,3599
109,2024-11-01,44,9454,7588
109,2024-12-01,43,15442,3595
110,2023-01-01,60,6639,6426
110,2023-02-01,76,7653,4447
110,2023-03-01,62,4565,5862
110,2023-04-01,69,10031,3319
110,2023-05-01,76,8489,5640
110,2023-06-01,60,9428,5349
110,2023-07-01,69,10463,5593
110,2023-08-01,62,10592,5136
110,2023-09-01,69,10217,3472
110,2023-10-01,61,3357,5981
110,2023-11-01,72,12530,5368
110,2023-12-01,57,6919,5204
110,2024-01-01,68,9331,5442
110,2024-02-01,68,10362,4233
110,2024-03-01,72,8707,3403
110,2024-04-01,64,8954,6192
110,2024-05-01,67,9441,3501
110,2024-06-01,71,8044,4879
110,2024-07-01,75,11526,3046
110,2024-08-01,59,9807,3544
110,2024-09-01,71,10126,5198
110,2024-10-01,64,15224,8411
110,2024-11-01,66,11059,5116
110,2024-12-01,66,7503,3698
111,2023-01-01,13,11215,4376
111,2023-02-01,6,11334,4954
111,2023-03-01,25,11119,3225
111,2023-04-01,7,7841,4249
111,2023-05-01,23,9973,6360
111,2023-06-01,12,12895,5865
111,2023-07-01,8,13967,5112
111,2023-08-01,20,7405,6530
111,2023-09-01,13,12496,5984
111,2023-10-01,14,15950,5277
111,2023-11-01,22,5418,7541
111,2023-12-01,12,13074,3806
111,2024-01-01,15,12366,6233
111,2024-02-01,12,13271,6253
111,2024-03-01,14,14795,3251
111,2024-04-01,15,11437,3975
111,2024-05-01,20,10723,4775
111,2024-06-01,23,9314,5277
111,2024-07-01,24,12372,5943
111,2024-08-01,13,11574,3945
111,2024-09-01,12,9784,3914
111,2024-10-01,22,12443,2716
111,2024-11-01,14,5620,4444
111,2024-12-01,21,9273,4292
112,2023-01-01,23,3085,6484
112,2023-02-01,14,9765,4367
112,2023-03-01,24,6307,5014
112,2023-04-01,19,5166,3896
112,2023-05-01,16,7340,4021
112,2023-06-01,15,11948,4588
112,2023-07-01,22,7006,3497
112,2023-08-01,26,8026,3426
112,2023-09-01,8,13225,4590
112,2023-10-01,15,9522,6215
112,2023-11-01,16,17032,5160
112,2023-12-01,22,12415,4956
112,2024-01-01,14,10995,5612
112,2024-02-01,14,10499,6483
112,2024-03-01,27,12563,7235
112,2024-04-01,13,12105,6606
112,2024-05-01,12,8543,7085
112,2024-06-01,12,5976,6833
112,2024-07-01,22,11296,4945
112,2024-08-01,14,10845,6895
112,2024-09-01,18,16500,3922
112,2024-10-01,16,8880,3697
112,2024-11-01,16,11251,5629
112,2024-12-01,27,11393,6380
113,2023-01-01,35,15034,7878
113,2023-02-01,37,7022,4341
113,2023-03-01,36,11369,5838
113,2023-04-01,37,10020,4236
113,2023-05-01,37,15564,6223
113,2023-06-01,37,13088,4554
113,2023-07-01,32,7756,4849
113,2023-08-01,32,13624,4429
113,2023-09-01,30,15827,4458
113,2023-10-01,35,11353,3635
113,2023-11-01,41,11911,6870
113,2023-12-01,31,10297,5047
113,2024-01-01,36,5636,5133
113,2024-02-01,27,11075,2445
113,2024-03-01,25,12455,4343
113,2024-04-01,30,13812,5393
113,2024-05-01,39,9501,8215
113,2024-06-01,31,15233,4926
113,2024-07-01,26,11448,5377
113,2024-08-01,29,7233,4970
113,2024-09-01,36,2588,6263
113,2024-10-01,32,6004,6129
113,2024-11-01,34,13648,5525
113,2024-12-01,34,9541,5579
114,2023-01-01,70,7442,5731
114,2023-02-01,72,10100,6307
114,2023-03-01,72,10045,4280
114,2023-04-01,75,11049,6080
114,2023-05-01,70,8626,5950
114,2023-06-01,74,7281,6567
114,2023-07-01,64,12352,3481
114,2023-08-01,82,5366,6382
114,2023-09-01,72,8900,5222
114,2023-10-01,76,7286,4021
114,2023-11-01,76,4877,4298
114,2023-12-01,88,7095,6377
114,2024-01-01,70,11527,5785
114,2024-02-01,78,9399,7386
114,2024-03-01,70,10702,5294
114,2024-04-01,67,9142,5193
114,2024-05-01,70,17322,3993
114,2024-06-01,78,12569,4983
114,2024-07-01,68,7695,4378
114,2024-08-01,64,6989,3221
114,2024-09-01,79,11855,5943
114,2024-10-01,75,10500,6752
114,2024-11-01,69,10320,5896
114,2024-12-01,66,19289,5034
115,2023-01-01,22,13770,6097
115,2023-02-01,22,10390,3195
115,2023-03-01,19,11551,5532
115,2023-04-01,28,9638,3335
115,2023-05-01,27,14308,6077
115,2023-06-01,21,13133,9114
115,2023-07-01,22,6064,4296
115,2023-08-01,25,5185,5203
115,2023-09-01,23,14605,6572
115,2023-10-01,26,3511,6105
115,2023-11-01,25,10767,2923
115,2023-12-01,18,6499,2581
115,2024-01-01,21,7606,8150
115,2024-02-01,21,13881,3117
115,2024-03-01,19,10290,3910
115,2024-04-01,19,9346,4719
115,2024-05-01,31,11134,5575
115,2024-06-01,24,11837,4900
115,2024-07-01,20,10500,6388
115,2024-08-01,27,9278,5921
115,2024-09-01,21,10101,4431
115,2024-10-01,21,14023,5110
115,2024-11-01,22,5658,4628
115,2024-12-01,20,7512,5025
116,2023-01-01,51,10239,5145
116,2023-02-01,49,8803,5092
116,2023-03-01,59,10770,4205
116,2023-04-01,55,15122,6100
116,2023-05-01,56,12176,6727
116,2023-06-01,59,11700,6282
116,2023-07-01,48,5493,5188
116,2023-08-01,54,8368,5991
116,2023-09-01,44,8395,4418
116,2023-10-01,45,14484,3368
116,2023-11-01,51,12723,5775
116,2023-12-01,48,12047,5347
116,2024-01-01,65,11211,4830
116,2024-02-01,49,7767,4009
116,2024-03-01,60,10053,5678
116,2024-04-01,61,2924,6534
116,2024-05-01,54,11305,4005
116,2024-06-01,50,11466,7861
116,2024-07-01,59,13796,4769
116,2024-08-01,50,7657,4414
116,2024-09-01,43,7825,4327
116,2024-10-01,53,10395,5434
116,2024-11-01,53,8255,2643
116,2024-12-01,51,7082,5559
117,2023-01-01,67,12815,5908
117,2023-02-01,62,8434,4103
117,2023-03-01,55,12975,4790
117,2023-04-01,56,7520,3959
117,2023-05-01,63,13202,4582
117,2023-06-01,51,9432,4812
117,2023-07-01,61,8117,5260
117,2023-08-01,63,9925,5495
117,2023-09-01,60,8540,6656
117,2023-10-01,65,12480,6471
117,2023-11-01,65,12785,3104
117,2023-12-01,64,9451,7013
117,2024-01-01,67,8108,5447
117,2024-02-01,63,11362,3777
117,2024-03-01,64,9315,5338
117,2024-04-01,59,8244,6408
117,2024-05-01,57,7066,4938
117,2024-06-01,59,7344,5126
117,2024-07-01,55,6976,7464
117,2024-08-01,65,7760,5501
117,2024-09-01,65,12983,4847
117,2024-10-01,67,3884,3732
117,2024-11-01,63,10988,3905
117,2024-12-01,64,8128,4667
118,2023-01-01,57,12726,3803
118,2023-02-01,46,8766,4967
118,2023-03-01,48,13121,5416
118,2023-04-01,54,6200,6400
118,2023-05-01,37,12502,6121
118,2023-06-01,49,13818,4924
118,2023-07-01,52,11018,8823
118,2023-08-01,58,12103,3904
118,2023-09-01,52,7560,5986
118,2023-10-01,52,6626,5097
118,2023-11-01,47,10453,3969
118,2023-12-01,52,12251,4936
118,2024-01-01,50,10609,5836
118,2024-02-01,46,10781,6581
118,2024-03-01,54,10173,5767
118,2024-04-01,54,12260,2571
118,2024-05-01,44,13014,3193
118,2024-06-01,54,8943,3804
118,2024-07-01,53,10603,7532
118,2024-08-01,48,14320,5422
118,2024-09-01,48,12397,5678
118,2024-10-01,52,10798,4283
118,2024-11-01,47,12278,4731
118,2024-12-01,51,10839,5318
119,2023-01-01,66,13858,5145
119,2023-02-01,72,11292,5283
119,2023-03-01,77,11613,5861
119,2023-04-01,80,12650,4807
119,2023-05-01,68,15003,4714
119,2023-06-01,71,4789,5406
119,2023-07-01,74,5454,5543
119,2023-08-01,71,18070,4316
119,2023-09-01,71,7375,6533
119,2023-10-01,72,7825,5848
119,2023-11-01,67,11875,7137
119,2023-12-01,76,11913,6044
119,2024-01-01,82,13629,5527
119,2024-02-01,78,7342,5931
119,2024-03-01,68,8898,1300
119,2024-04-01,76,8068,6333
119,2024-05-01,75,13372,3699
119,2024-06-01,79,16317,5916
119,2024-07-01,77,10508,4370
119,2024-08-01,77,5481,4498
119,2024-09-01,65,7889,5770
119,2024-10-01,76,10152,5204
119,2024-11-01,64,8882,4182
119,2024-12-01,70,11798,3967
120,2023-01-01,54,3738,4647
120,2023-02-01,52,10237,3858
120,2023-03-01,58,9565,7006
120,2023-04-01,60,4481,3482
120,2023-05-01,58,7210,1437
120,2023-06-01,64,12160,5625
120,2023-07-01,54,11283,4154
120,2023-08-01,59,7238,6819
120,2023-09-01,50,13696,5046
120,2023-10-01,55,10501,5880
120,2023-11-01,64,10939,3931
120,2023-12-01,58,15450,6617
120,2024-01-01,62,12387,5839
120,2024-02-01,63,8630,3373
120,2024-03-01,58,7547,3733
120,2024-04-01,54,17455,5163
120,2024-05-01,59,6332,2787
120,2024-06-01,53,14314,5401
120,2024-07-01,60,12215,4290
120,2024-08-01,64,8101,6687
120,2024-09-01,60,4632,4102
120,2024-10-01,49,13489,4970
120,2024-11-01,46,11127,4355
120,2024-12-01,50,15033,5128
121,2023-01-01,78,8801,3184
121,2023-02-01,73,13854,4431
121,2023-03-01,80,3867,3418
121,2023-04-01,83,11133,7104
121,2023-05-01,86,9307,5567
121,2023-06-01,78,16164,6378
121,2023-07-01,80,10601,6733
121,2023-08-01,82,14675,2367
121,2023-09-01,82,8453,7107
121,2023-10-01,87,10098,6842
121,2023-11-01,88,10223,7966
121,2023-12-01,79,9356,6039
121,2024-01-01,78,10256,6691
121,2024-02-01,80,4914,5440
121,2024-03-01,76,12595,5835
121,2024-04-01,87,12722,6308
121,2024-05-01,76,12411,7362
121,2024-06-01,76,15399,4340
121,2024-07-01,75,10888,5859
121,2024-08-01,84,7114,5521
121,2024-09-01,76,5533,3885
121,2024-10-01,76,11564,6382
121,2024-11-01,72,11055,3587
121,2024-12-01,83,8131,3738
122,2023-01-01,27,8239,4620
122,2023-02-01,12,12839,5985
122,2023-03-01,24,5417,6451
122,2023-04-01,20,8639,7774
122,2023-05-01,20,12226,5674
122,2023-06-01,25,10846,5451
122,2023-07-01,25,9844,6813
122,2023-08-01,17,13064,5986
122,2023-09-01,27,13350,4888
122,2023-10-01,14,9783,3810
122,2023-11-01,20,6272,4427
122,2023-12-01,21,2867,5840
122,2024-01-01,35,11818,4756
122,2024-02-01,23,8737,5108
122,2024-03-01,23,7476,7019
122,2024-04-01,16,12154,4878
122,2024-05-01,33,11022,4568
122,2024-06-01,22,10119,3628
122,2024-07-01,20,4645,3892
122,2024-08-01,24,10900,2624
122,2024-09-01,23,11690,4804
122,2024-10-01,20,8763,4351
122,2024-11-01,20,10521,7769
122,2024-12-01,20,9045,4937
123,2023-01-01,54,13294,2154
123,2023-02-01,55,12454,4647
123,2023-03-01,53,11322,6087
123,2023-04-01,59,7596,5547
123,2023-05-01,55,12235,6779
123,2023-06-01,44,10333,2917
123,2023-07-01,70,8595,5895
123,2023-08-01,57,7590,3893
123,2023-09-01,65,12867,7332
123,2023-10-01,58,10863,4679
123,2023-11-01,56,6874,5100
123,2023-12-01,54,11325,5204
123,2024-01-01,59,15025,4954
123,2024-02-01,61,16154,6567
123,2024-03-01,63,9079,5275
123,2024-04-01,51,11496,5329
123,2024-05-01,58,13081,3550
123,2024-06-01,66,12705,4915
123,2024-07-01,57,11441,6825
123,2024-08-01,58,10432,5021
123,2024-09-01,66,8893,4964
123,2024-10-01,65,10441,6364
123,2024-11-01,53,9384,6781
123,2024-12-01,54,9546,5308
124,2023-01-01,12,8758,5135
124,2023-02-01,17,13841,6849
124,2023-03-01,12,10333,5809
124,2023-04-01,24,12155,5349
124,2023-05-01,20,12021,3886
124,2023-06-01,17,14377,4751
124,2023-07-01,17,9272,2223
124,2023-08-01,17,10905,4385
124,2023-09-01,11,7358,5917
124,2023-10-01,26,14147,3386
124,2023-11-01,21,8010,4301
124,2023-12-01,14,12118,6151
124,2024-01-01,16,9756,5557
124,2024-02-01,19,13528,3458
124,2024-03-01,17,6795,4938
124,2024-04-01,15,9859,4040
124,2024-05-01,9,3716,4842
124,2024-06-01,14,7972,6587
124,2024-07-01,12,14250,6948
124,2024-08-01,7,10277,4520
124,2024-09-01,2,5666,5929
124,2024-10-01,27,12708,5388
124,2024-11-01,16,15047,7577
124,2024-12-01,14,4000,2482
125,2023-01-01,73,9858,5219
125,2023-02-01,58,7740,4645
125,2023-03-01,68,8804,3755
125,2023-04-01,63,13624,5293
125,2023-05-01,70,7303,1455
125,2023-06-01,64,7400,5418
125,2023-07-01,83,12085,8283
125,2023-08-01,69,8110,5417
125,2023-09-01,75,15488,4309
125,2023-10-01,68,5712,5989
125,2023-11-01,74,10119,4199
125,2023-12-01,68,11252,5097
125,2024-01-01,67,9478,6195
125,2024-02-01,70,7050,3787
125,2024-03-01,65,12210,5177
125,2024-04-01,63,10784,4603
125,2024-05-01,71,10999,4621
125,2024-06-01,68,13945,4316
125,2024-07-01,69,9788,5512
125,2024-08-01,63,10331,6329
125,2024-09-01,62,6011,3450
125,2024-10-01,61,11785,3312
125,2024-11-01,65,11854,5499
125,2024-12-01,65,10572,5128
126,2023-01-01,55,9367,7682
126,2023-02-01,61,17441,4403
126,2023-03-01,56,6003,4028
126,2023-04-01,66,8433,7303
126,2023-05-01,50,6839,4590
126,2023-06-01,56,12769,5540
126,2023-07-01,54,9600,4617
126,2023-08-01,52,7336,6233
126,2023-09-01,47,14852,4588
126,2023-10-01,53,12219,6782
126,2023-11-01,62,11505,6304
126,2023-12-01,48,8434,3906
126,2024-01-01,63,8849,6014
126,2024-02-01,59,7413,4295
126,2024-03-01,63,7673,5149
126,2024-04-01,53,9058,4944
126,2024-05-01,53,7118,5343
126,2024-06-01,52,7568,3873
126,2024-07-01,56,12831,6807
126,2024-08-01,53,16450,3794
126,2024-09-01,62,7834,3954
126,2024-10-01,53,9842,5695
126,2024-11-01,60,7168,3812
126,2024-12-01,52,9665,4747
127,2023-01-01,35,10808,7715
127,2023-02-01,37,8699,5671
127,2023-03-01,37,12006,4137
127,2023-04-01,49,11034,4255
127,2023-05-01,37,8458,6647
127,2023-06-01,33,7996,4326
127,2023-07-01,39,9186,3210
127,2023-08-01,38,9701,4246
127,2023-09-01,43,12758,4905
127,2023-10-01,41,3516,4494
127,2023-11-01,45,8729,4115
127,2023-12-01,51,15457,5561
127,2024-01-01,45,3322,4054
127,2024-02-01,37,9292,4412
127,2024-03-01,27,11158,5652
127,2024-04-01,48,7635,3955
127,2024-05-01,26,9119,6081
127,2024-06-01,36,16430,4692
127,2024-07-01,40,5910,5344
127,2024-08-01,30,12081,5869
127,2024-09-01,46,6940,5192
127,2024-10-01,42,11326,3961
127,2024-11-01,28,11040,4817
127,2024-12-01,37,12291,4946
128,2023-01-01,2,4205,3645
128,2023-02-01,20,12168,5226
128,2023-03-01,8,9257,6400
128,2023-04-01,6,11730,4581
128,2023-05-01,18,12226,6494
128,2023-06-01,6,13174,4624
128,2023-07-01,9,14905,3748
128,2023-08-01,10,11314,5624
128,2023-09-01,6,16258,3446
128,2023-10-01,16,13645,7281
128,2023-11-01,1,7393,6790
128,2023-12-01,1,5180,4414
128,2024-01-01,9,14776,4777
128,2024-02-01,5,10934,5563
128,2024-03-01,11,9466,2653
128,2024-04-01,4,14260,5224
128,2024-05-01,7,13354,3643
128,2024-06-01,7,10413,4470
128,2024-07-01,9,9436,3320
128,2024-08-01,9,6014,5198
128,2024-09-01,15,9156,3594
128,2024-10-01,8,7504,5713
128,2024-11-01,8,15129,6395
128,2024-12-01,8,12146,4528
129,2023-01-01,52,8915,5919
129,2023-02-01,59,12395,6106
129,2023-03-01,56,11653,3632
129,2023-04-01,60,15413,4719
129,2023-05-01,50,11837,5660
129,2023-06-01,50,6249,5366
129,2023-07-01,54,12177,5419
129,2023-08-01,50,12982,5079
129,2023-09-01,49,9458,2904
129,2023-10-01,51,12065,5407
129,2023-11-01,59,9211,5584
129,2023-12-01,55,17028,5173
129,2024-01-01,46,12543,7238
129,2024-02-01,50,12523,6474
129,2024-03-01,57,10376,4161
129,2024-04-01,51,11375,6089
129,2024-05-01,53,8860,5666
129,2024-06-01,56,11138,3996
129,2024-07-01,51,12843,3340
129,2024-08-01,41,14524,5613
129,2024-09-01,55,6769,5885
129,2024-10-01,53,5247,6709
129,2024-11-01,52,8811,4546
129,2024-12-01,41,11780,5314
130,2023-01-01,31,13835,3339
130,2023-02-01,29,7449,4665
130,2023-03-01,32,11290,4583
130,2023-04-01,27,15058,7893
130,2023-05-01,32,7729,6770
130,2023-06-01,24,8995,4164
130,2023-07-01,26,9159,3962
130,2023-08-01,32,10081,4254
130,2023-09-01,30,9307,5971
130,2023-10-01,31,12474,5702
130,2023-11-01,34,14163,3656
130,2023-12-01,29,15289,4691
130,2024-01-01,17,9391,5161
130,2024-02-01,18,14001,4143
130,2024-03-01,33,9322,3453
130,2024-04-01,26,7194,6302
130,2024-05-01,31,8434,3878
130,2024-06-01,37,14392,6421
130,2024-07-01,34,10869,3540
130,2024-08-01,30,7948,2809
130,2024-09-01,37,7912,6435
130,2024-10-01,36,11670,5735
130,2024-11-01,28,15573,5051
130,2024-12-01,33,8052,3882
131,2023-01-01,63,10652,4052
131,2023-02-01,53,6190,6435
131,2023-03-01,57,8983,6740
131,2023-04-01,55,7819,4077
131,2023-05-01,69,15980,5901
131,2023-06-01,64,8258,7336
131,2023-07-01,62,12559,4873
131,2023-08-01,59,14989,5647
131,2023-09-01,68,10765,3981
131,2023-10-01,58,10308,4248
131,2023-11-01,55,13604,4346
131,2023-12-01,61,10888,4294
131,2024-01-01,68,6648,5313
131,2024-02-01,62,9837,3443
131,2024-03-01,65,12230,4189
131,2024-04-01,64,11124,3463
131,2024-05-01,56,13414,5371
131,2024-06-01,58,7424,4381
131,2024-07-01,58,7462,2909
131,2024-08-01,66,12911,3472
131,2024-09-01,61,7293,4686
131,2024-10-01,59,8716,7403
131,2024-11-01,58,7575,4084
131,2024-12-01,66,5043,4084
132,2023-01-01,68,10731,5230
132,2023-02-01,71,10739,4150
132,2023-03-01,59,6593,6507
132,2023-04-01,63,13373,6455
132,2023-05-01,58,7165,4937
132,2023-06-01,56,10494,6358
132,2023-07-01,60,10449,4887
132,2023-08-01,65,7996,2364
132,2023-09-01,63,12963,5535
132,2023-10-01,57,6594,5593
132,2023-11-01,61,9622,7186
132,2023-12-01,56,15325,5038
132,2024-01-01,51,9462,6151
132,2024-02-01,59,5575,4802
132,2024-03-01,56,11475,5928
132,2024-04-01,55,7882,5907
132,2024-05-01,56,6753,3585
132,2024-06-01,62,10927,4179
132,2024-07-01,61,14581,3831
132,2024-08-01,51,11365,4867
132,2024-09-01,57,11956,6007
132,2024-10-01,49,8042,7781
132,2024-11-01,63,12028,6407
132,2024-12-01,61,12390,5861
133,2023-01-01,37,9033,5206
133,2023-02-01,32,10038,3597
133,2023-03-01,31,9153,3867
133,2023-04-01,32,9508,5482
133,2023-05-01,39,8608,6602
133,2023-06-01,39,11512,5184
133,2023-07-01,36,13561,6468
133,2023-08-01,41,10123,5665
133,2023-09-01,41,8128,4617
133,2023-10-01,35,12698,6098
133,2023-11-01,33,5474,5295
133,2023-12-01,30,5530,3483
133,2024-01-01,36,14083,5046
133,2024-02-01,36,13548,3146
133,2024-03-01,37,9965,5679
133,2024-04-01,32,7546,5168
133,2024-05-01,43,12582,4390
133,2024-06-01,28,4953,6579
133,2024-07-01,30,9023,6585
133,2024-08-01,26,14476,4695
133,2024-09-01,29,9257,4132
133,2024-10-01,37,8055,2706
133,2024-11-01,33,5930,5245
133,2024-12-01,29,8535,5219
134,2023-01-01,49,10751,5816
134,2023-02-01,45,9806,1004
134,2023-03-01,52,9097,3819
134,2023-04-01,52,13518,4428
134,2023-05-01,46,10495,3397
134,2023-06-01,47,13667,5074
134,2023-07-01,41,4609,5194
134,2023-08-01,55,5147,5539
134,2023-09-01,57,15663,5397
134,2023-10-01,53,3600,7519
134,2023-11-01,48,7199,4693
134,2023-12-01,58,16624,5150
134,2024-01-01,55,10129,3754
134,2024-02-01,58,8133,6842
134,2024-03-01,57,11842,7194
134,2024-04-01,62,9474,4029
134,2024-05-01,41,16734,4472
134,2024-06-01,56,7776,6845
134,2024-07-01,47,6424,4749
134,2024-08-01,48,11788,4938
134,2024-09-01,54,9126,4201
134,2024-10-01,48,16134,5270
134,2024-11-01,41,8439,5116
134,2024-12-01,60,13086,3893
135,2023-01-01,29,9906,6495
135,2023-02-01,11,2805,3309
135,2023-03-01,1,16336,5257
135,2023-04-01,12,11357,5227
135,2023-05-01,20,13628,4652
135,2023-06-01,12,12483,5962
135,2023-07-01,17,16532,4474
135,2023-08-01,12,11254,4190
135,2023-09-01,19,7500,4519
135,2023-10-01,26,8783,4041
135,2023-11-01,22,6846,4168
135,2023-12-01,19,12815,6464
135,2024-01-01,13,11788,4440
135,2024-02-01,13,13609,4340
135,2024-03-01,18,10466,3715
135,2024-04-01,21,11680,2616
135,2024-05-01,18,7681,6316
135,2024-06-01,9,8930,5434
135,2024-07-01,17,12288,3177
135,2024-08-01,25,11575,6631
135,2024-09-01,21,9965,3458
135,2024-10-01,14,14768,6662
135,2024-11-01,13,1545,4744
135,2024-12-01,15,9250,5634
136,2023-01-01,56,12970,5534
136,2023-02-01,42,8976,7764
136,2023-03-01,53,11103,5431
136,2023-04-01,54,2850,4712
136,2023-05-01,51,13844,5057
136,2023-06-01,43,11290,4035
136,2023-07-01,45,7497,5651
136,2023-08-01,58,11448,5758
136,2023-09-01,54,10303,5836
136,2023-10-01,39,10333,3746
136,2023-11-01,57,9558,5037
136,2023-12-01,44,13050,5752
136,2024-01-01,54,7560,4071
136,2024-02-01,53,7916,5521
136,2024-03-01,41,8537,7156
136,2024-04-01,54,10500,7382
136,2024-05-01,40,7554,4518
136,2024-06-01,56,12626,3960
136,2024-07-01,56,8790,6453
136,2024-08-01,46,9630,4411
136,2024-09-01,57,8431,4949
136,2024-10-01,54,11635,6064
136,2024-11-01,53,8745,4580
136,2024-12-01,52,10748,4823
137,2023-01-01,74,5448,5800
137,2023-02-01,74,13005,5000
137,2023-03-01,65,8924,4760
137,2023-04-01,77,3789,5049
137,2023-05-01,76,8015,5089
137,2023-06-01,70,7811,4509
137,2023-07-01,70,12050,4118
137,2023-08-01,69,15303,6152
137,2023-09-01,64,7705,5290
137,2023-10-01,75,5528,6390
137,2023-11-01,78,11445,6628
137,2023-12-01,76,11345,6869
137,2024-01-01,79,7475,5759
137,2024-02-01,70,11512,5571
137,2024-03-01,67,9634,5318
137,2024-04-01,71,10944,5967
137,2024-05-01,73,10673,6660
137,2024-06-01,76,10602,3850
137,2024-07-01,77,10990,6540
137,2024-08-01,74,4551,2959
137,2024-09-01,77,8289,5524
137,2024-10-01,74,9499,4884
